0,1,2,3,4
1.718745143664207,3.2210102349898677,-0.9801623136537587,-1.5944493463648397,-1.1803187530618198
-1.358347215158327,-0.8237612108094349,0.3648307200386641,-0.11523469166589947,-0.1649201749084556
0.35252049110837297,-0.24182631277646374,-0.8468158099735295,0.4490978451398413,0.03313474408137065
1.9983456284394816,0.6119343865193992,-0.8533943692396081,1.5632682087977423,0.0015662175754579655
-2.3272399274827285,-0.8825057055625046,-0.686192215269709,0.08476540698038466,0.017787761142000636
-2.8885190341565106,2.396500854761799,1.153089621164786,-0.06542895625240008,2.41934401399632
2.781215549269434,-0.06311687659570586,0.026636816068129805,0.9351002617323535,-0.1392693010199682
0.28293347934580265,-0.6470777559704775,-0.8757332419624511,0.2146470743843759,0.04449287777390864
0.28361148447631007,-0.10253713780206124,-0.9364430399846098,0.6158916524518486,0.044642845822821076
-1.6445405430157298,-0.9339514071313576,-0.7339083598693888,0.11598464073400618,0.02437510416290638
0.7879315285497188,-1.7142240323412203,-0.30886690977868037,-0.9487400849417834,-0.025566945325518085
-0.514786944932258,1.0109954473744567,2.7923543199763134,1.651085554266278,-0.6458301464825653
-1.3043380032098475,-0.5775744790557932,0.3124191377791346,0.6556539785665287,-0.1771618419255905
-1.0756486619898624,4.227538047865131,-0.48197620424628995,0.022182883747040368,-1.3095223372670861
1.2726291817351243,0.4017893195476048,0.004863324997285725,-0.7602138480330377,1.275140146175494
-0.6701984551687405,-0.10403770490463367,-0.7190913572060552,0.716357827890463,0.004447410185729298
2.1560921611211965,0.25185494249058793,-0.8577717827787353,1.231904745133354,0.011038617345750366
2.6298977226194227,-0.05886406648405006,-1.1973994631541596,0.21889957963786624,0.09909280529843557
-1.2843165868600086,-0.8588334187625827,0.09408609551241069,0.445610976582899,-0.13274369212679235
-1.1644674209419748,-1.3115496891014051,-0.8614587357527498,-0.4142434307402473,0.06092457487376784
-1.4910310269499267,-1.6872372982097166,0.9084962501395147,-0.9897706703863449,-0.23786797123644862
1.2750841428167992,4.771809913334068,-0.6033165919037863,0.44667629091214717,-1.3025395881616122
-0.48219374732205467,-0.13711585440379412,0.6264588219578109,0.7681453964641031,-0.23683309502995828
1.0267518463639196,0.2914427865307225,0.047891025686048756,-0.6450674377044057,1.2644269645690966
-2.29859315463483,-0.9276690894100506,-0.6823965489551995,0.11282438063210366,0.0162202790760357
-0.6000432030740928,-0.4311922591863817,-0.765562005551964,0.4558797349483977,0.01957173961617605
1.40732034433539,-0.8709407929734146,1.0655650210684453,-0.7863124224408089,-0.27460297066167594
-1.1518906117719325,2.607874379127437,1.1331019008772885,-0.12472416074888894,-2.9546826828328414
-2.758469734299382,3.0951694620218806,1.2887058851225819,0.8114484094093465,2.3711074047885856
-0.7452397656724236,-0.442151193610129,-0.7240929104734468,0.6177569349019814,0.007799420431014495
-0.43567321358265504,1.846947997624901,0.9544377512210092,-0.8748210809909933,-2.9036365296026108
1.0218989848245015,0.5050182395584316,2.331734857077357,0.7536980914101178,-0.5412514140762464
-0.7864369405316498,-0.7243137620401301,-0.9478764602848099,0.016021777869373408,0.06435461915570749
0.5634174191045748,2.9013019829092146,0.8329419528794176,-0.25096930800845685,2.4773871522348547
-1.5595726295063395,-1.6446546860036475,0.9863601052305435,-0.9247925942416328,-0.25341588409568344
0.6932436824240333,1.4641787248813076,0.23522688666220207,0.36622026711721584,1.2044374453585072
3.0563592722722697,-1.309490958634499,1.090187917668063,-0.9884475631551884,-0.27613994662747043
1.619040696987928,-0.30862806632139445,1.0099132555189947,0.07171443842043893,-0.28854976909213004
-2.0195020730582764,1.3942608008063375,1.235364596820889,2.9270526537138055,-0.40218523979366483
-2.199879963809814,-0.9297484670223952,-0.6946620017128751,0.08864745261390662,0.018946794339992124
0.11089526556158646,-0.6063465357792341,-1.0529920714459553,-0.1532707262951414,0.08674896835286806
1.0114756672579583,-0.6995541612970858,-0.9950792485253739,-0.12536174369177544,0.07426777336751772
0.9197044176850412,-0.7067354386974997,-1.0081385296169734,-0.2374969466825793,0.07988475180039717
-1.056253678024017,-0.6643725073991539,-0.6739770224300367,0.3952998802171036,0.005324553886556371
-0.4692819413591335,0.5603700003586154,-0.6822976082038528,1.7509515092383727,-0.030805516702433863
1.7637690426107582,-0.45046439278830286,-1.179034667374853,-0.1030946141498902,0.1056464700952664
-1.912530965782026,-0.8109587291849067,-0.7204272123513873,0.08679670404696267,0.023334452953762953
1.475722486591062,-0.3185974020375744,0.6367006549145902,-0.018801543890891708,-0.21936811522888808
2.5277322581831347,-1.2403392161927316,1.147751658609034,-0.8967191402884677,-0.2881515359283198
2.3793188983184175,0.4273218161748012,2.536472470030437,0.7787651173356772,-0.5804070909768133
-0.8821614814072029,-0.8130467283011955,-0.8372145759283006,-0.10191327542752504,0.048014711073230014
1.7150925425508436,-0.34358267354706856,-0.9936099672949361,0.23002507575729492,0.06342034664788404
-0.5996939765577313,-0.5270021582956087,-0.7786196039397776,0.37379824911028425,0.024095586435454525
-1.4088823729206716,-0.5891558045592019,-0.732254702193152,0.2670965418861928,0.01991621801675463
0.8475784178401856,-0.3132407241703119,-0.9250788434541244,0.22946711917138543,0.05249319535567772
1.5551742064098166,1.748800016170266,0.4495346167038499,-2.0435118809999846,2.5934831817319455
0.9688888030437446,-0.14234741101271178,-0.8747786297021996,0.5765016641715741,0.033769150313949246
2.0169683806383123,0.00907045558115698,-0.9581631563679567,0.5954085982940085,0.04680126873654713
-1.3869746405750518,-0.9714385596133767,-0.8368508447745666,-0.33807231821519096,0.05513645416917944
2.285953379142478,3.792940260043349,-0.9624066029228773,-1.1849578898902984,-1.1951285076377638
1.7974007477949798,-0.10993615613322828,-0.9651919467922562,0.4477347502698474,0.052385774650845145
-2.7095748896887444,3.913740612202813,-0.37263395495678053,-0.1288147580850172,-1.3228313355873587
-1.0657091166159571,-0.5070894679187149,0.48074777731916213,0.34624415147180326,-0.1986151124830092
-1.9550901304315853,-0.9210714724716549,-0.7341353084600868,-0.019170696848191116,0.02869149326282901
3.226952704864726,0.8530323097965781,-0.7521246207797903,1.6739056187335342,-0.02100438194921539
-1.9515369229953994,-0.6353236627289108,-0.6729933031868729,0.3488306486720237,0.007756505862579275
2.053634235915482,-0.7050506769132601,0.9276994252942539,-0.23294981756678895,-0.2664125566208119
1.2441222570521064,0.42489663984556236,-0.813818987625266,1.094054780588126,0.008615727284194345
0.8788854438047292,-0.6837443540879575,-0.9316262902879149,-0.17005386367885136,0.06444407221139671
-1.0537362765933798,-1.1610926000054491,-0.8886159117396417,-0.4970732043519289,0.0681390674260291
0.6177679646567303,-0.1603825404983253,0.5523052567815604,0.505000207891148,-0.21776060140840367
0.5978073238920041,-0.983472734550366,-0.029767695645731156,-0.429756883701985,-0.08872974802697621
0.2152158122060981,0.7363675318925114,0.8127157843705787,1.5185338642636166,-0.2910770842462701
-0.763620130664977,-0.668705915445093,-0.7848441745726025,0.25218723882396715,0.028692147170767197
-0.6832463087464316,-0.5057477377926674,-0.7932141375383188,0.2601225453649892,0.030053391998788998
1.9312452799627309,-0.9772320654099431,0.3903960811711889,-0.5699322904349368,-0.16141333481261447
-2.5408747510060206,-0.8459165877976701,-0.07759930472699417,0.30244648915061517,-0.09635435667053385
2.0247326381926296,0.5378197293962169,2.259293400782771,1.1342568532473432,-0.5404892931632459
2.0897096782257316,0.2962620904915629,-0.13761714901839753,-1.1939924507863968,1.3114939821893976
1.4165080544151638,-0.4266281026069131,-0.5271129795632781,-0.04368326562977472,-0.011559623665962422
-0.08137397433901976,2.9346764191453816,-0.8291256554892453,-1.587214134716311,-1.205251538744316
-3.2175815018950495,-0.7193903530587609,0.6051452946770821,0.3982554987998623,-0.21948390967800094
-0.38008378726397035,-0.7615548906551552,-0.8708264678565988,-0.060675438477458814,0.05219274429954495
-0.7797436251990809,-0.8257826001681873,-0.8439827226834294,-0.09566551187024264,0.048882376163827894
0.401698634553094,-0.5819244295291309,-0.3549335046948449,0.1011503429184616,-0.0450816456982792
-0.9174214472074554,1.3572530713534086,2.245492806170718,2.5509084052686517,-0.572939829450959
-0.2708974330428017,-0.46237386780198847,-0.7898164292323723,0.46338299446550074,0.023175377028037614
0.38591546131786775,-0.010050038068406444,2.2627892889420864,0.7115051281380993,-0.5275530432066359
1.5643383584072934,0.027171285221279862,-0.8980988851749695,0.7280999674105194,0.0330133909732618
-1.1747076431115278,-0.8951506617680756,1.2702065879905655,-0.12709920379962217,-0.3260903859798583
0.2805775335752097,-0.7223548000536678,0.8083399995447269,-0.3190256768071142,-0.24026734660744795
0.40861406964701846,-0.5709440991294652,2.171206769587955,-0.8480678553469008,-0.46787610851023814
-0.12318726351020441,-0.8908915332989538,-0.936534616349086,-0.32221493496182335,0.07076336323659974
0.6886541848603529,-1.1448731333719915,-0.9595419165239826,-0.45802485231790385,0.07723698254999573
-1.2107287410826606,-0.6438225680502283,-0.6449128185718417,0.1538531553097332,0.0072251251782455275
2.0409585873479683,0.7230782990482337,2.3844412068331886,1.1754867517419403,-0.5637172184815811
-0.03474563660641532,-0.7668338998487632,-1.0288081240902376,-0.10301986682736754,0.08102037541279271
0.40868177565853914,0.011358766380110094,-0.8896553591701251,0.9388736720325922,0.027146902706949225
-2.51464370426925,-1.0481562852078325,-0.6972065307366052,-0.07597358525659226,0.024346750290296416
